연월,종목명,종목코드,시장아이디,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
2020/12,롯데쇼핑,23530,STK,102500,106000,99000,1.612299,-0.07568,0.310491,0.639884,7.7605e-05,153215.4638,9.52381,2900722,138130,295024089500,14048766167
2021/01,롯데쇼핑,23530,STK,105500,123000,101500,3.629966,0.860383,0.291325,1.14089,9.398e-05,148059.1131,0.0,5525700,276285,628012310000,31400615500
2021/02,롯데쇼핑,23530,STK,118500,124500,107000,2.393227,0.053867,0.257997,0.62456,8.6542e-05,123324.1461,11.111111,3755093,208616,446020662500,24778925694
2021/03,롯데쇼핑,23530,STK,126000,131500,121000,2.256763,1.189519,0.242917,1.229956,7.8979e-05,155968.1475,0.0,3470014,157728,441289740500,20058624568
2021/04,롯데쇼핑,23530,STK,124000,130000,121500,1.260373,0.696973,0.227607,0.38379,0.000113593,120263.5005,0.0,1756405,79837,219573913000,9980632409
2021/05,롯데쇼핑,23530,STK,121500,129500,112000,2.554297,0.997259,0.189555,1.386917,8.505e-05,109448.5562,5.263158,3516925,185101,419707273500,22089856500
2021/06,롯데쇼핑,23530,STK,115500,125000,115000,1.637897,-0.582248,0.165946,0.942266,8.1616e-05,105005.3183,13.636364,2740917,124587,329203047500,14963774886
2021/07,롯데쇼핑,23530,STK,107500,115000,107500,1.603455,-0.823439,0.17181,1.786756,0.00016938,50809.303,13.636364,1696256,77103,188942629000,8588301318
2021/08,롯데쇼핑,23530,STK,107500,113000,100500,2.024777,1.548246,0.172524,1.592331,0.000168844,58910.8893,14.285714,1716593,81743,183078329900,8718015710
2021/09,롯데쇼핑,23530,STK,102500,109000,101500,1.433011,-0.514262,0.192704,0.764247,0.000150771,52254.8546,15.789474,1262881,66467,133628813000,7033095421
2021/10,롯데쇼핑,23530,STK,105000,106500,100500,1.266498,-0.754014,0.184438,0.352034,0.000146901,66378.8038,15.789474,1185730,62407,122885412800,6467653305
2021/11,롯데쇼핑,23530,STK,83500,109500,83500,2.100261,1.803733,0.120985,1.366074,0.000197112,86216.4535,4.545455,1905079,86595,187203162300,8509234650
2021/12,롯데쇼핑,23530,STK,87200,92200,84600,1.638475,4.539529,0.108223,1.390727,0.000124405,213368.4297,4.545455,2178363,99017,191401585475,8700072067
2022/01,롯데쇼핑,23530,STK,79700,88400,76600,1.870019,0.505183,0.111049,1.144942,0.000211661,142845.7576,0.0,1595931,79797,133427138300,6671356915
2022/02,롯데쇼핑,23530,STK,85300,87600,81300,1.435481,0.431451,0.099415,0.862504,0.000169435,231257.5317,0.0,1442936,80163,122877714500,6826539694
2022/03,롯데쇼핑,23530,STK,95800,97000,83600,2.579995,1.281237,0.064802,0.656606,0.000169923,153689.1909,0.0,2176025,103620,201535420200,9596924771
2022/04,롯데쇼핑,23530,STK,94500,98900,91600,1.823944,0.691238,0.106744,1.304058,0.000210876,84011.4028,0.0,1499808,71419,143443876300,6830660776
2022/05,롯데쇼핑,23530,STK,101500,102000,93000,1.779127,1.530692,0.12203,0.704808,0.00014381,103713.3214,9.52381,1832973,87284,179860739700,8564797129
2022/06,롯데쇼핑,23530,STK,104000,108000,97900,2.945693,1.468888,0.189359,1.142784,0.000197093,112083.7551,0.0,2341839,117092,240802494900,12040124745
2022/07,롯데쇼핑,23530,STK,95400,103500,88800,2.275087,-0.025385,0.16337,1.054048,0.000193513,82040.8849,0.0,1964521,93549,186260214900,8869534043
2022/08,롯데쇼핑,23530,STK,98800,103000,91900,1.734702,0.685378,0.14145,0.975531,0.000240593,55119.9979,18.181818,1326538,60297,131326360400,5969380018
2022/09,롯데쇼핑,23530,STK,86500,98000,86300,2.221565,0.045542,0.092,1.270112,0.000322227,49272.3766,5.0,1065254,53263,98140687300,4907034365
2022/10,롯데쇼핑,23530,STK,87400,91800,87400,2.248912,0.80275,0.096405,0.732693,0.000362478,57001.0305,0.0,983189,51747,87769542300,4619449595
2022/11,롯데쇼핑,23530,STK,84500,91000,83100,1.451514,-0.029841,0.050078,0.94017,0.000228403,82815.4366,0.0,1354577,61572,119033222600,5410601027
